id,life,walkspeed,runspeed,drivespeed,weapon,subweapon,level,hp,attackpower,hitrate,defense,magicdefense,dodge,attackspeed,AI,exp,dropid,money,item,tab1,tab2,tab3,specialtab,attackdistance,aggresive,shp
930,0,215,480,150,169,0,78,2817,599,1380,3264,637,362,100,166,0,3,0,60,35,0,0,0,350,1,0
931,0,250,560,135,0,0,82,2768,630,1443,3460,679,423,100,166,0,3,0,60,30,0,0,0,350,1,0
932,0,230,570,160,0,0,87,3125,669,1524,3712,732,379,100,167,0,3,0,60,30,0,0,0,250,1,0
933,0,220,550,180,1008,0,91,3932,700,1587,3920,775,353,100,168,0,3,0,60,30,0,0,0,300,1,0
934,0,210,530,175,1017,0,94,4089,724,1638,4076,808,376,100,168,0,3,0,60,38,0,0,0,1600,1,0
935,0,225,560,190,1008,304,97,4385,748,1455,5542,841,359,100,169,0,3,0,60,41,0,0,0,300,1,0
936,0,280,650,200,1036,0,100,4409,772,1737,4392,875,352,100,168,0,3,0,60,45,0,0,0,300,1,0
937,0,310,730,240,173,0,104,7461,804,1803,4608,921,306,100,167,0,3,0,60,45,0,0,0,300,1,0
938,0,300,600,160,1074,0,70,1886,537,1257,2884,557,304,100,169,0,3,0,60,10,0,0,0,1400,1,320
939,0,450,750,100,0,0,200,9999,300,300,300,300,300,100,91,0,3,0,60,35,0,0,0,250,1,0
940,0,450,750,40,0,0,200,9999,300,300,300,300,300,100,91,0,3,0,60,35,0,0,0,250,1,0
941,0,700,1000,150,0,0,200,10000,999,999,9999,9999,999,100,164,0,3,0,60,0,0,0,0,250,1,320
943,0,180,450,135,0,0,138,34,1120,512,432,364,411,100,943,7560,727,0,60,0,0,0,0,300,3,0
944,0,220,550,160,1139,0,140,50,751,700,739,362,538,90,944,7665,728,0,60,0,0,0,0,2400,5,0
945,0,210,525,170,1135,0,142,50,686,526,1048,498,440,105,945,8558,729,0,60,0,0,0,0,300,4,0
946,0,200,500,175,1136,0,148,58,774,833,1192,570,366,110,946,10869,730,0,60,0,0,0,0,300,8,0
947,0,240,600,360,1138,0,158,967,1642,1064,2753,1151,544,85,947,521240,731,0,60,0,0,0,0,300,11,0
948,0,180,450,135,0,0,139,34,1074,516,436,367,414,105,948,7615,732,0,60,0,0,0,0,300,3,0
949,0,210,525,170,0,0,141,50,714,523,1042,495,437,95,949,8226,733,0,60,0,0,0,0,300,4,0
950,0,220,550,165,1147,0,145,51,770,723,763,373,556,95,950,9260,734,0,60,0,0,0,0,2400,5,0
951,0,200,500,180,0,0,150,44,961,844,682,1100,297,80,951,11197,735,0,60,0,0,0,0,300,7,0
952,0,240,600,290,0,0,160,972,1672,1077,2785,1164,551,85,952,521240,736,0,60,0,0,0,0,300,11,0
953,0,260,650,185,0,0,144,69,664,510,1112,530,250,80,953,9122,737,0,60,0,0,0,0,300,2,0
954,0,260,650,205,0,0,149,51,828,551,1095,519,460,80,954,10784,738,0,60,0,0,0,0,300,4,0
955,0,280,700,215,0,0,154,59,948,865,1236,590,380,80,955,12776,739,0,60,0,0,0,0,300,8,0
956,0,280,700,260,0,0,160,72,1086,897,1225,669,394,80,956,15975,740,0,60,0,0,0,0,300,9,0
957,0,300,750,330,0,0,167,153,1208,1042,1680,815,533,80,957,30556,741,0,60,0,0,0,0,300,10,0
958,0,220,550,200,1137,0,162,73,747,571,1239,588,279,90,958,14569,742,0,60,0,0,0,0,300,2,0
959,0,220,550,210,1146,0,164,58,932,787,854,416,644,95,959,15159,743,0,60,0,0,0,0,1600,6,0
960,0,220,550,230,904,2,168,74,1111,940,1281,698,412,90,960,18670,744,0,60,0,0,0,0,300,9,0
961,0,220,550,275,936,0,173,155,1241,1077,1735,841,551,85,961,33925,745,0,60,0,0,0,0,300,10,0
962,0,220,550,410,0,0,180,158,1282,1119,1800,872,572,90,962,37876,746,0,60,0,0,0,0,300,10,0
963,0,220,550,480,0,0,190,1044,2083,1270,3265,1356,648,90,963,871720,747,0,60,0,0,0,0,300,11,0
965,0,180,410,120,0,0,53,2749,220,127,370,160,61,100,166,0,3,0,60,31,0,0,0,250,1,0
967,0,400,900,135,0,0,137,34,926,508,428,360,408,120,9,7504,749,20,56,0,0,0,0,250,3,0
968,0,400,900,155,0,0,150,40,1114,554,481,407,444,110,9,10883,750,20,56,0,0,0,0,250,3,0
969,0,400,900,175,0,0,159,46,1088,586,519,441,469,120,9,13552,751,20,56,0,0,0,0,250,3,0
971,0,170,390,75,0,0,3,13,14,57,9,4,6,100,971,12,101,0,60,0,0,0,0,210,1,0
973,0,215,650,110,0,0,77,39,514,455,804,627,486,115,167,0,3,0,60,30,0,0,0,250,1,0
974,0,310,1050,200,0,0,84,40,561,492,890,700,293,115,167,0,3,0,60,30,0,0,0,250,1,0
975,0,260,750,130,0,0,90,46,692,524,967,764,484,100,167,0,3,0,60,30,0,0,0,250,1,0
976,0,200,850,110,1128,0,111,37,860,642,1249,1003,716,100,167,0,3,0,60,30,0,0,0,250,1,0
991,0,200,250,30,0,0,19,734,58,69,69,29,29,100,281,0,0,0,0,0,0,0,0,0,1,0
992,0,0,0,30,1073,0,30,2000,10,10,300,300,40,100,282,0,0,0,0,30,0,0,0,10,1,0
993,0,200,250,40,0,0,19,734,58,69,69,29,29,100,284,0,0,0,0,0,0,0,0,0,1,0
994,0,50,400,70,0,0,30,1000,10,10,1000,10,10,100,481,0,0,0,0,50,0,0,0,0,1,0
995,0,50,400,30,0,0,30,1000,10,10,1000,10,10,100,481,0,0,0,0,50,0,0,0,0,1,90
996,0,200,350,250,0,0,150,6666667,1778,298,2625,1100,1,100,476,0,0,0,0,0,0,0,0,200,11,540
997,0,200,350,250,0,0,150,10000000,1778,351,2625,1100,1,100,477,0,0,0,0,0,0,0,0,200,11,0
998,0,200,350,250,1112,0,190,10526316,2305,452,3265,1356,1,100,478,0,0,0,0,0,0,0,0,200,11,0
1001,0,0,0,120,0,0,10,100,100,100,100,100,100,100,1001,0,70,0,0,0,0,0,0,200,999,0
1002,0,0,0,120,0,0,10,100,100,100,100,100,100,100,1002,0,54,0,0,0,0,0,0,200,999,0
1003,0,0,0,120,0,0,10,100,100,100,100,100,100,100,1003,0,59,0,0,201,202,203,0,200,999,0
1004,0,0,0,120,0,0,10,100,100,100,100,100,100,100,1004,0,57,0,0,0,0,0,0,200,999,0
1005,0,0,0,120,0,0,10,100,100,100,100,100,100,100,1005,0,55,0,0,217,218,219,0,200,999,0
1006,0,0,0,130,0,0,10,100,100,100,100,100,100,100,1006,0,56,0,0,221,222,223,224,200,999,0
1007,0,0,0,130,0,0,10,100,100,100,100,100,100,100,1007,0,58,0,0,225,0,0,0,200,999,0
1008,0,0,0,130,0,0,10,100,100,100,100,100,100,100,1008,0,65,0,0,229,230,231,232,200,999,0
1009,0,0,0,130,0,0,10,100,100,100,100,100,100,100,1009,0,66,0,0,233,234,235,236,200,999,0
1010,0,0,0,120,0,0,10,100,100,100,100,100,100,100,1010,0,67,0,0,237,238,239,240,200,999,0
1011,0,0,0,110,0,0,10,100,100,100,100,100,100,100,1011,0,68,0,0,241,0,0,0,200,999,0
1012,0,0,0,120,0,0,10,100,100,100,100,100,100,100,1012,0,57,0,0,245,246,247,248,200,999,0
1013,0,0,0,130,0,0,10,100,100,100,100,100,100,100,1013,0,69,0,0,249,250,0,0,200,999,0
1014,0,0,0,130,0,0,10,100,100,100,100,100,100,100,1014,0,72,0,0,0,0,0,0,200,999,0
1015,0,0,0,120,0,0,10,100,100,100,100,100,100,100,1015,0,71,0,0,0,0,0,0,200,999,0
1016,0,0,0,120,0,0,10,100,100,100,100,100,100,100,1016,0,70,0,0,0,0,0,0,200,999,0
1017,0,0,0,130,0,0,10,100,100,100,100,100,100,100,0,0,56,0,0,221,222,223,0,200,999,0
1018,0,0,0,120,0,0,10,100,100,100,100,100,100,100,1018,0,56,0,0,0,0,0,0,200,999,0
1019,0,0,0,80,0,0,10,100,100,100,100,100,100,100,1019,0,56,0,0,0,0,0,0,200,999,0
1020,0,0,0,80,0,0,10,100,100,100,100,100,100,100,1020,0,56,0,0,0,0,0,0,200,999,0
1021,0,120,300,120,0,0,10,100,100,100,100,100,100,100,201,0,70,0,0,307,0,0,0,200,999,0
1022,0,120,300,100,0,0,10,100,100,100,100,100,100,100,201,0,73,0,0,307,0,0,0,200,999,0
1023,0,120,300,100,0,0,10,100,100,100,100,100,100,100,201,0,73,0,0,307,0,0,0,200,999,0
1024,0,0,0,170,0,0,10,100,100,100,100,100,100,100,202,0,73,0,0,307,0,0,0,200,999,0
1025,0,0,0,170,0,0,10,100,100,100,100,100,100,100,203,0,73,0,0,307,0,0,0,200,999,0
1026,0,0,0,155,0,0,10,100,100,100,100,100,100,100,204,0,73,0,0,307,0,0,0,200,999,0
1027,0,0,0,155,0,0,10,100,100,100,100,100,100,100,205,0,73,0,0,307,0,0,0,200,999,0
1030,0,0,0,80,0,0,10,100,100,100,100,100,100,100,0,0,72,0,0,307,0,0,0,200,999,200
1031,0,0,0,120,0,0,10,100,100,100,100,100,100,100,0,0,72,0,0,291,0,0,0,200,999,0
1032,0,0,0,120,0,0,10,100,100,100,100,100,100,100,0,0,54,0,0,0,0,0,0,200,999,0
1033,0,0,0,120,0,0,10,100,100,100,100,100,100,100,0,0,55,0,0,0,0,0,0,200,999,0
1034,0,0,0,130,0,0,10,100,100,100,100,100,100,100,0,0,65,0,0,303,0,0,0,200,999,0
1035,0,120,300,120,0,0,10,100,100,100,100,100,100,100,201,0,70,0,0,323,0,0,0,200,999,0
1036,0,0,0,120,0,0,10,100,100,100,100,100,100,100,0,0,57,0,0,311,0,0,0,200,999,0
1037,0,0,0,120,0,0,10,100,100,100,100,100,100,100,0,0,71,0,0,0,0,0,0,200,999,0
1038,0,0,0,120,0,0,10,100,100,100,100,100,100,100,0,0,70,0,0,0,0,0,0,200,999,0
1039,0,0,0,115,0,0,10,100,100,100,100,100,100,100,0,0,69,0,0,323,0,0,0,200,999,0
1040,0,0,0,120,0,0,10,100,100,100,100,100,100,100,0,0,67,0,0,327,0,0,0,200,999,0
1041,0,0,0,120,0,0,10,100,100,100,100,100,100,100,0,0,71,0,0,0,0,0,0,200,999,0
1042,0,0,0,120,0,0,10,100,100,100,100,100,100,100,0,0,57,0,0,0,0,0,0,200,999,0
1043,0,0,0,130,0,0,10,100,100,100,100,100,100,100,0,0,56,0,0,0,0,0,0,200,999,0
1044,0,0,0,130,0,0,10,100,100,100,100,100,100,100,0,0,69,0,0,0,0,0,0,200,999,0
1045,0,0,0,120,0,0,10,100,100,100,100,100,100,100,0,0,70,0,0,0,0,0,0,200,999,0
1046,0,0,0,120,0,0,10,100,100,100,100,100,100,100,0,0,70,0,0,0,0,0,0,200,999,0
1047,0,0,0,130,0,0,10,100,100,100,100,100,100,100,0,0,65,0,0,0,0,0,0,200,999,0
1048,0,0,0,130,0,0,10,100,100,100,100,100,100,100,0,0,58,0,0,0,0,0,0,200,999,0
1049,0,0,0,120,0,0,10,100,100,100,100,100,100,100,0,0,57,0,0,0,0,0,0,200,999,0
1050,0,0,0,110,0,0,10,100,100,100,100,100,100,100,1050,0,68,0,0,0,0,0,0,200,999,0
1051,0,0,0,120,0,0,10,100,100,100,100,100,100,100,0,0,56,0,0,0,0,0,0,200,999,0
1052,0,0,0,120,1040,0,10,100,100,100,100,100,100,100,0,0,72,0,0,0,0,0,0,200,999,0
1053,0,0,0,120,0,0,10,100,100,100,100,100,100,100,0,0,72,0,0,0,0,0,0,200,999,0
1054,0,0,0,115,0,0,10,100,100,100,100,100,100,100,0,0,69,0,0,209,0,0,0,200,999,0
1061,0,0,0,120,0,0,10,100,100,100,100,100,100,100,0,0,57,0,0,382,0,0,0,200,999,0
1062,0,0,0,130,0,0,10,100,100,100,100,100,100,100,0,0,66,0,0,386,387,388,389,200,999,0
1063,0,0,0,120,0,0,10,100,100,100,100,100,100,100,0,0,70,0,0,390,0,0,0,200,999,0
1064,0,0,0,130,0,0,10,100,100,100,100,100,100,100,0,0,65,0,0,394,395,0,397,200,999,0
1068,0,0,0,120,162,0,10,100,100,100,100,100,100,100,1068,0,70,0,0,0,0,0,0,200,999,0
1069,0,0,0,120,0,161,10,100,100,100,100,100,100,100,1069,0,70,0,0,0,0,0,0,200,999,0
1071,0,0,0,120,0,0,10,100,100,100,100,100,100,100,0,0,57,0,0,422,0,0,0,200,999,0
1072,0,0,0,130,0,0,10,100,100,100,100,100,100,100,0,0,58,0,0,225,0,0,0,200,999,0
1073,0,0,0,130,0,0,10,100,100,100,100,100,100,100,0,0,60,0,0,0,0,0,433,200,999,0
1075,0,0,0,100,0,0,10,100,100,100,100,100,100,100,1075,0,71,0,0,0,0,0,0,200,999,0
1076,0,0,0,120,0,0,10,100,100,100,100,100,100,100,1076,0,71,0,0,0,0,0,0,200,999,0
1077,0,0,0,120,0,0,10,100,100,100,100,100,100,100,1077,0,71,0,0,0,0,0,0,200,999,0
1078,0,0,0,120,0,0,10,100,100,100,100,100,100,100,1078,0,71,0,0,0,0,0,0,200,999,0
1079,0,0,0,120,0,0,10,100,100,100,100,100,100,100,1079,0,71,0,0,0,0,0,0,200,999,0
1081,0,0,0,120,0,0,10,100,100,100,100,100,100,100,0,0,70,0,0,462,464,466,468,200,999,0
1082,0,0,0,130,0,0,10,100,100,100,100,100,100,100,0,0,72,0,0,0,0,0,0,200,999,0
1083,0,0,0,120,0,0,10,100,100,100,100,100,100,100,0,0,54,0,0,0,0,0,0,200,999,0
1084,0,0,0,120,0,0,250,100,10000,10000,100,100,10000,200,1084,0,54,0,0,462,0,0,0,3000,999,0
1085,0,0,0,120,0,0,10,100,100,100,100,100,100,100,1085,0,54,0,0,464,0,0,0,200,999,0
1086,0,0,0,120,0,0,10,100,100,100,100,100,100,100,0,0,54,0,0,466,0,0,0,200,999,0
1087,0,0,0,120,0,0,10,100,100,100,100,100,100,100,0,0,54,0,0,468,0,0,0,200,999,0
1088,0,0,0,120,0,0,10,100,100,100,100,100,100,100,1088,0,59,0,0,0,0,0,0,200,999,0
1089,0,0,0,120,0,0,10,100,100,100,100,100,100,100,1089,0,57,0,0,0,0,0,0,200,999,0
1090,0,0,0,120,0,0,10,100,100,100,100,100,100,100,1090,0,55,0,0,0,0,0,0,200,999,0
1091,0,0,0,130,0,0,10,100,100,100,100,100,100,100,1091,0,56,0,0,470,471,0,0,200,999,0
1092,0,0,0,130,0,0,10,100,100,100,100,100,100,100,1092,0,58,0,0,474,475,0,0,200,999,0
1093,0,0,0,130,0,0,10,100,100,100,100,100,100,100,0,0,65,0,0,478,479,480,481,200,999,0
1094,0,0,0,130,0,0,10,100,100,100,100,100,100,100,0,0,66,0,0,482,483,484,485,200,999,0
1095,0,0,0,120,0,0,10,100,100,100,100,100,100,100,0,0,67,0,0,486,487,488,489,200,999,0
1096,0,0,0,120,0,0,10,100,100,100,100,100,100,100,0,0,57,0,0,490,491,0,0,200,999,0
1097,0,0,0,115,0,0,10,100,100,100,100,100,100,100,1097,0,69,0,0,494,495,0,0,200,999,0
1098,0,0,0,120,0,0,10,100,100,100,100,100,100,100,1098,0,57,0,0,498,0,0,0,200,999,0
1099,0,0,0,120,0,0,10,100,100,100,100,100,100,100,1099,0,57,0,0,0,0,0,0,200,999,0
1100,0,0,0,120,0,0,10,100,100,100,100,100,100,100,1100,0,57,0,0,0,0,0,0,200,999,0
1101,0,0,0,120,0,0,10,100,100,100,100,100,100,100,0,0,70,0,0,0,0,0,0,200,999,0
1102,0,0,0,120,0,0,10,100,100,100,100,100,100,100,0,0,70,0,0,0,0,0,0,200,999,0
1103,0,0,0,120,0,0,10,100,100,100,100,100,100,100,0,0,71,0,0,0,0,0,0,200,999,0
1104,0,0,0,120,0,0,10,100,100,100,100,100,100,100,1104,0,71,0,0,0,0,0,0,200,999,0
1105,0,0,0,120,0,0,10,100,100,100,100,100,100,100,0,0,71,0,0,0,0,0,0,200,999,0
1106,0,0,0,120,0,0,10,100,100,100,100,100,100,100,0,0,71,0,0,0,0,0,0,200,999,0
1107,0,0,0,120,0,0,10,100,100,100,100,100,100,100,0,0,70,0,0,0,0,0,0,200,999,0
1108,0,0,0,120,0,0,10,100,100,100,100,100,100,100,0,0,70,0,0,462,464,466,468,200,999,0
1109,0,0,0,120,0,0,10,100,100,100,100,100,100,100,1109,0,59,0,0,0,0,0,0,200,999,0
1110,0,0,0,120,0,0,10,100,100,100,100,100,100,100,1110,0,70,0,0,0,0,0,0,200,999,0
1111,0,0,0,120,0,0,10,100,100,100,100,100,100,100,1111,0,55,0,0,0,0,0,0,200,999,0
1112,0,0,0,130,0,0,10,100,100,100,100,100,100,100,1112,0,56,0,0,0,0,0,0,200,999,0
1113,0,0,0,120,162,0,10,100,100,100,100,100,100,100,1113,0,70,0,0,0,0,0,0,200,999,0
1114,0,0,0,120,0,161,10,100,100,100,100,100,100,100,1114,0,70,0,0,0,0,0,0,200,999,0
1115,0,0,0,120,0,0,10,100,100,100,100,100,100,100,1115,0,70,0,0,0,0,0,0,200,999,0
1116,0,0,0,120,162,0,10,100,100,100,100,100,100,100,1116,0,71,0,0,0,0,0,0,200,999,0
1117,0,0,0,120,0,161,10,100,100,100,100,100,100,100,1117,0,71,0,0,0,0,0,0,200,999,0
1118,0,0,0,120,0,0,10,100,100,100,100,100,100,100,0,0,70,0,0,0,0,0,0,200,999,0
1119,0,0,0,130,0,0,10,100,100,100,100,100,100,100,0,0,56,0,0,221,222,223,0,200,999,0
1120,0,0,0,115,0,0,10,100,100,100,100,100,100,100,0,0,69,0,0,0,0,0,0,200,999,0
1121,0,0,0,130,0,0,10,100,100,100,100,100,100,100,1121,0,60,0,0,0,0,0,0,200,999,0
1122,0,0,0,120,1040,0,10,100,100,100,100,100,100,100,0,0,72,0,0,0,0,0,0,200,999,0
1123,0,0,0,130,0,0,10,100,100,100,100,100,100,100,0,0,58,0,0,474,475,0,0,200,999,0
1124,0,0,0,115,0,0,10,100,100,100,100,100,100,100,0,0,69,0,0,0,0,0,0,200,999,0
1125,0,0,0,115,0,0,10,100,100,100,100,100,100,100,0,0,69,0,0,0,0,0,0,200,999,0
1126,0,0,0,110,0,0,10,100,100,100,100,100,100,100,1011,0,68,0,0,241,0,0,0,200,999,0
1131,0,0,0,120,1040,0,10,100,100,100,100,100,100,100,0,0,72,0,0,0,0,0,0,200,999,0
1136,0,0,0,120,0,0,200,9999,100,100,300,300,300,100,0,0,72,0,0,0,0,0,0,200,999,0
1137,0,0,0,115,0,0,10,100,100,100,100,100,100,100,0,0,69,0,0,0,0,0,0,200,999,0
1141,0,0,0,120,0,0,10,100,100,100,100,100,100,100,0,0,55,0,0,0,0,0,0,200,999,0
1142,0,0,0,120,0,0,10,100,100,100,100,100,100,100,0,0,54,0,0,0,0,0,0,200,999,0
1143,0,0,0,120,0,0,10,100,100,100,100,100,100,100,0,0,57,0,0,0,0,0,0,200,999,0
1144,0,0,0,120,0,0,10,100,100,100,100,100,100,100,0,0,71,0,0,0,0,0,0,200,999,0
1151,0,0,0,120,0,0,10,100,100,100,100,100,100,100,0,0,57,0,0,471,0,0,0,200,999,0
1154,0,0,0,120,0,0,200,9999,100,100,300,300,300,100,1154,0,59,0,0,0,0,0,0,200,999,0
1155,0,0,0,120,0,0,200,9999,100,100,300,300,300,100,0,0,72,0,0,0,0,0,0,200,999,0
1156,0,0,0,115,0,0,200,9999,100,100,300,300,300,100,0,0,69,0,0,0,0,0,0,200,999,0
1157,0,0,0,120,0,0,200,9999,100,100,300,300,300,100,0,0,72,0,0,0,0,0,0,200,999,300
1161,0,0,0,120,0,0,10,100,100,100,100,100,100,100,0,0,57,0,0,471,0,0,0,200,999,0
1162,0,0,0,120,162,0,10,100,100,100,100,100,100,100,0,0,57,0,0,471,0,0,0,200,999,0
1164,0,0,0,100,0,0,10,100,100,100,100,100,100,100,1164,0,72,0,0,0,0,0,0,200,999,0
1165,0,0,0,140,0,0,10,100,100,100,100,100,100,100,1165,0,70,0,0,0,0,0,0,200,999,0
1166,0,0,0,120,0,0,10,100,100,100,100,100,100,100,1166,0,69,0,0,0,0,0,0,200,999,0
1167,0,0,0,140,0,0,10,100,100,100,100,100,100,100,1167,0,70,0,0,0,0,0,0,200,999,0
1168,0,0,0,120,0,0,10,100,100,100,100,100,100,100,1168,0,69,0,0,0,0,0,0,200,999,0
1169,0,0,0,100,0,0,10,100,100,100,100,100,100,100,1169,0,56,0,0,0,0,0,0,200,999,0
1170,0,0,0,110,0,0,10,100,100,100,100,100,100,100,1170,0,72,0,0,0,0,0,0,200,999,0
1171,0,0,0,140,0,0,10,100,100,100,100,100,100,100,0,0,70,0,0,0,0,0,0,200,999,0
1172,0,0,0,140,0,0,10,100,100,100,100,100,100,100,0,0,54,0,0,0,0,0,0,200,999,0
1173,0,0,0,130,0,0,10,100,100,100,100,100,100,100,0,0,56,0,0,512,513,514,515,200,999,0
1174,0,0,0,120,0,0,10,100,100,100,100,100,100,100,1174,0,57,0,0,0,0,0,0,200,999,0
1175,0,0,0,110,0,0,10,100,100,100,100,100,100,100,1175,0,0,0,0,0,0,0,0,200,999,0
1176,0,0,0,110,0,0,10,100,100,100,100,100,100,100,1176,0,0,0,0,0,0,0,0,200,999,0
1177,0,0,0,110,0,0,10,100,100,100,100,100,100,100,1177,0,0,0,0,0,0,0,0,200,999,0
1178,0,0,0,110,0,0,10,100,100,100,100,100,100,100,1178,0,0,0,0,0,0,0,0,200,999,0
1180,0,0,0,120,0,0,10,100,100,100,100,100,100,100,0,0,57,0,0,516,0,0,0,200,999,0
1181,0,0,0,140,0,0,10,100,100,100,100,100,100,100,0,0,65,0,0,520,521,522,523,200,999,0
1184,0,0,0,120,0,0,10,100,100,100,100,100,100,100,0,0,57,0,0,524,525,526,527,200,999,0
1185,0,0,0,100,0,0,10,100,100,100,100,100,100,100,0,0,56,0,0,528,529,0,0,200,999,0
1186,0,0,0,120,0,0,10,100,100,100,100,100,100,100,0,0,69,0,0,532,533,534,535,200,999,0
1188,0,0,0,110,0,0,10,100,100,100,100,100,100,100,0,0,72,0,0,0,0,0,0,200,999,0
1191,0,0,0,110,0,0,10,100,100,100,100,100,100,100,1191,0,72,0,0,0,0,0,0,200,999,0
1192,0,0,0,110,0,0,10,100,100,100,100,100,100,100,0,0,72,0,0,0,0,0,0,200,999,0
1193,0,0,0,110,0,0,10,100,100,100,100,100,100,100,0,0,72,0,0,0,0,0,0,200,999,0
1194,0,0,0,120,0,0,10,100,100,100,100,100,100,100,0,0,69,0,0,532,533,534,535,200,999,0
1198,0,0,0,110,0,0,10,100,100,100,100,100,100,100,0,0,72,0,0,0,0,0,0,200,999,0
1199,0,0,0,110,0,0,10,100,100,100,100,100,100,100,0,0,72,0,0,0,0,0,0,200,999,0
1200,0,0,0,110,0,0,10,100,100,100,100,100,100,100,1200,0,72,0,0,0,0,0,0,200,999,0
1201,0,0,0,110,0,0,10,100,100,100,100,100,100,100,1201,0,72,0,0,213,0,0,0,200,999,0
1202,0,0,0,110,0,0,10,100,100,100,100,100,100,100,1202,0,72,0,0,0,0,0,0,200,999,0
1203,0,0,0,110,0,0,10,100,100,100,100,100,100,100,1203,0,72,0,0,0,0,0,0,200,999,0
1204,0,0,0,110,0,0,10,100,100,100,100,100,100,100,1204,0,72,0,0,0,0,0,0,200,999,0
1205,0,0,0,130,0,0,10,100,100,100,100,100,100,100,1205,0,72,0,0,0,0,0,0,200,999,0
1206,0,0,0,100,0,0,10,100,100,100,100,100,100,100,1206,0,72,0,0,0,0,0,0,200,999,0
1207,0,0,0,300,0,0,10,100,100,100,100,100,100,100,1191,0,72,0,0,0,0,0,0,200,999,0
1208,0,0,0,120,0,0,10,100,100,100,100,100,100,100,1191,0,55,0,0,0,0,0,0,200,999,0
1209,0,0,0,120,0,0,10,100,100,100,100,100,100,100,1191,0,55,0,0,0,0,0,0,200,999,0
1210,0,0,0,110,0,0,10,100,100,100,100,100,100,100,0,0,72,0,0,0,0,0,0,200,999,0
1211,0,0,0,120,0,0,10,100,100,100,100,100,100,100,1191,0,55,0,0,0,0,0,0,200,999,0
1212,0,0,0,110,0,0,10,100,100,100,100,100,100,100,1191,0,56,0,0,551,0,0,0,200,999,0
1213,0,0,0,120,0,0,10,100,100,100,100,100,100,100,1191,0,57,0,0,559,560,561,562,200,999,0
1214,0,0,0,115,0,0,10,100,100,100,100,100,100,100,1191,0,59,0,0,0,0,0,0,200,999,0
1215,0,0,0,100,0,0,10,100,100,100,100,100,100,100,1191,0,54,0,0,0,0,0,0,200,999,0
1219,0,0,0,110,0,0,10,100,100,100,100,100,100,100,1191,0,72,0,0,0,0,0,0,200,999,0
1220,0,0,0,100,0,0,10,100,100,100,100,100,100,100,1191,0,72,0,0,0,0,0,0,200,999,0
1221,0,0,0,100,0,0,10,100,100,100,100,100,100,100,1191,0,72,0,0,0,0,0,0,200,999,0
1222,0,0,0,100,0,0,10,100,100,100,100,100,100,100,1191,0,57,0,0,563,564,565,0,200,999,0
1223,0,0,0,100,0,0,10,100,100,100,100,100,100,100,1191,0,65,0,0,540,541,542,543,200,999,0
1224,0,0,0,105,0,0,10,100,100,100,100,100,100,100,1191,0,72,0,0,555,556,0,0,200,999,0
1228,0,0,0,100,0,0,10,100,100,100,100,100,100,100,1191,0,72,0,0,0,0,0,0,200,999,0
1229,0,0,0,100,0,0,10,100,100,100,100,100,100,100,1191,0,72,0,0,0,0,0,0,200,999,0
1230,0,0,0,105,0,0,10,100,100,100,100,100,100,100,1191,0,72,0,0,0,0,0,0,200,999,0
1231,0,0,0,97,0,0,10,100,100,100,100,100,100,100,1191,0,72,0,0,0,0,0,0,200,999,0
1232,0,0,0,100,0,0,10,100,100,100,100,100,100,100,1191,0,72,0,0,0,0,0,0,200,999,0
1233,0,0,0,100,0,0,10,100,100,100,100,100,100,100,1191,0,72,0,0,0,0,0,0,200,999,0
1234,0,0,0,100,0,0,10,100,100,100,100,100,100,100,1191,0,72,0,0,0,0,0,0,200,999,0
1235,0,0,0,100,0,0,10,100,100,100,100,100,100,100,1191,0,72,0,0,0,0,0,0,200,999,0
1236,0,0,0,97,0,0,10,100,100,100,100,100,100,100,1191,0,72,0,0,0,0,0,0,200,999,0
1237,0,0,0,96,0,0,10,100,100,100,100,100,100,100,1191,0,72,0,0,0,0,0,0,200,999,0
1238,0,0,0,100,0,0,10,100,100,100,100,100,100,100,1191,0,72,0,0,0,0,0,0,200,999,0
1240,0,0,0,100,0,0,10,100,100,100,100,100,100,100,1191,0,72,0,0,0,0,0,0,200,999,0
1241,0,0,0,100,0,0,10,100,100,100,100,100,100,100,1191,0,72,0,0,0,0,0,0,200,999,0
1243,0,0,0,95,0,0,10,100,100,100,100,100,100,100,1191,0,72,0,0,0,0,0,0,200,999,0
1244,0,0,0,110,0,0,10,100,100,100,100,100,100,100,1191,0,72,0,0,0,0,0,0,200,999,0
1245,0,0,0,120,1025,0,10,100,100,100,100,100,100,100,1191,0,57,0,0,0,0,0,0,200,999,0
1247,0,0,0,100,1025,0,10,100,100,100,100,100,100,100,1247,0,72,0,0,0,0,0,0,200,999,0
1248,0,0,0,110,0,0,10,100,100,100,100,100,100,100,1248,0,56,0,0,0,0,0,0,200,999,0
1249,0,0,0,100,0,0,10,100,100,100,100,100,100,100,1249,0,72,0,0,0,0,0,0,200,999,0
1250,0,0,0,100,0,0,10,100,100,100,100,100,100,100,1191,0,54,0,0,0,0,0,0,200,999,0
1251,0,0,0,100,0,0,10,100,100,100,100,100,100,100,1191,0,72,0,0,0,0,0,0,200,999,0
1252,0,0,0,100,0,0,10,100,100,100,100,100,100,100,1191,0,72,0,0,0,0,0,0,200,999,0
1253,0,0,0,70,0,0,10,100,100,100,100,100,100,100,1191,0,72,0,0,0,0,0,0,200,999,0
